filename,width,height,class,xmin,xmax,ymin,ymax
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,157,287,376,399
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Lines,301,350,492,547
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,366,468,280,311
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Lines,299,360,447,480
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Lines,300,360,359,424
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,346,533,501,530
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,354,517,454,486
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,362,508,373,406
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Handwritting,364,506,168,218
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,352,499,536,567
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Letters,371,528,337,373
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Lines,297,362,268,322
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Signature,26,110,548,626
AGN_DFS_C-18_2_de_2_Cabrera_Arenas_Emma_pg-279_jpg.rf.cec88e52b7b7b5f00a023b3f5eb31cb5.jpg,640,640,Stamp,32,120,141,211
